datesk;Item Name;Date;price
20140324;Chillies Bajji;24/03/2014;42
20140324;Chillies Green;24/03/2014;26
20140324;Chillies small (C.B.P);24/03/2014;67
20140324;Chillies Bajji yagani;24/03/2014;0
20140325;Chillies Green;25/03/2014;26
20140325;Chillies Bajji;25/03/2014;40
20140325;Chillies Cleaned;25/03/2014;28
20140325;Chillies Bajji yagani;25/03/2014;0
20140325;Chillies small (C.B.P);25/03/2014;67
20140326;Chillies Cleaned;26/03/2014;28
20140326;Chillies Bajji;26/03/2014;40
20140326;Chillies Green;26/03/2014;26
20140326;Chillies small (C.B.P);26/03/2014;67
20140326;Chillies Bajji yagani;26/03/2014;0
20140327;Chillies Green;27/03/2014;26
20140327;Chillies Bajji;27/03/2014;44
20140327;Chillies Cleaned;27/03/2014;28
20140327;Chillies Bajji yagani;27/03/2014;0
20140327;Chillies small (C.B.P);27/03/2014;67
20140328;Chillies Cleaned;28/03/2014;28
20140328;Chillies Bajji;28/03/2014;44
20140328;Chillies Green;28/03/2014;26
20140328;Chillies small (C.B.P);28/03/2014;67
20140328;Chillies Bajji yagani;28/03/2014;0
20140329;Chillies Green;29/03/2014;31
20140329;Chillies Bajji;29/03/2014;44
20140329;Chillies Cleaned;29/03/2014;33
20140329;Chillies Bajji yagani;29/03/2014;0
20140329;Chillies small (C.B.P);29/03/2014;72
20140330;Chillies Cleaned;30/03/2014;36
20140330;Chillies Bajji;30/03/2014;44
20140330;Chillies Green;30/03/2014;34
20140330;Chillies small (C.B.P);30/03/2014;72
20140330;Chillies Bajji yagani;30/03/2014;0
20140331;Chillies Green;31/03/2014;NULL
20140331;Chillies Bajji;31/03/2014;NULL
20140331;Chillies Cleaned;31/03/2014;NULL
20140331;Chillies Bajji yagani;31/03/2014;NULL
20140331;Chillies small (C.B.P);31/03/2014;NULL
20140401;Chillies small (C.B.P);04/01/2014;72
20140401;Chillies Bajji yagani;04/01/2014;0
20140401;Chillies Cleaned;04/01/2014;36
20140401;Chillies Bajji;04/01/2014;46
20140401;Chillies Green;04/01/2014;34
20140402;Chillies Green;04/02/2014;34
20140402;Chillies Bajji;04/02/2014;54
20140402;Chillies Cleaned;04/02/2014;36
20140402;Chillies Bajji yagani;04/02/2014;0
20140402;Chillies small (C.B.P);04/02/2014;72
20140403;Chillies Cleaned;04/03/2014;36
20140403;Chillies Bajji;04/03/2014;56
20140403;Chillies Green;04/03/2014;34
20140403;Chillies small (C.B.P);04/03/2014;75
20140403;Chillies Bajji yagani;04/03/2014;0
20140404;Chillies Green;04/04/2014;34
20140404;Chillies Bajji;04/04/2014;46
20140404;Chillies Cleaned;04/04/2014;36
20140404;Chillies Bajji yagani;04/04/2014;0
20140404;Chillies small (C.B.P);04/04/2014;75
20140405;Chillies Cleaned;04/05/2014;36
20140405;Chillies Bajji;04/05/2014;43
20140405;Chillies Green;04/05/2014;34
20140405;Chillies small (C.B.P);04/05/2014;75
20140405;Chillies Bajji yagani;04/05/2014;0
20140406;Chillies Bajji yagani;04/06/2014;NULL
20140406;Chillies small (C.B.P);04/06/2014;NULL
20140406;Chillies Green;04/06/2014;NULL
20140406;Chillies Bajji;04/06/2014;NULL
20140406;Chillies Cleaned;04/06/2014;NULL
20140407;Chillies small (C.B.P);04/07/2014;68
20140407;Chillies Bajji yagani;04/07/2014;0
20140407;Chillies Cleaned;04/07/2014;36
20140407;Chillies Bajji;04/07/2014;50
20140407;Chillies Green;04/07/2014;34
20140408;Chillies Green;04/08/2014;34
20140408;Chillies Bajji;04/08/2014;50
20140408;Chillies Cleaned;04/08/2014;36
20140408;Chillies Bajji yagani;04/08/2014;0
20140408;Chillies small (C.B.P);04/08/2014;68
20140409;Chillies Cleaned;04/09/2014;36
20140409;Chillies Bajji;04/09/2014;50
20140409;Chillies Green;04/09/2014;34
20140409;Chillies small (C.B.P);04/09/2014;68
20140409;Chillies Bajji yagani;04/09/2014;0
20140410;Chillies Green;04/10/2014;32
20140410;Chillies Bajji;04/10/2014;50
20140410;Chillies Cleaned;04/10/2014;34
20140410;Chillies Bajji yagani;04/10/2014;0
20140410;Chillies small (C.B.P);04/10/2014;68
20140411;Chillies Cleaned;04/11/2014;32
20140411;Chillies Bajji;04/11/2014;35
20140411;Chillies Green;04/11/2014;30
20140411;Chillies small (C.B.P);04/11/2014;67
20140411;Chillies Bajji yagani;04/11/2014;0
20140412;Chillies Green;04/12/2014;31
20140412;Chillies Bajji;04/12/2014;66
20140412;Chillies Cleaned;04/12/2014;33
20140412;Chillies Bajji yagani;04/12/2014;0
20140412;Chillies small (C.B.P);04/12/2014;67
20140413;Chillies Cleaned;13/04/2014;NULL
20140413;Chillies Bajji;13/04/2014;NULL
20140413;Chillies Green;13/04/2014;NULL
20140413;Chillies small (C.B.P);13/04/2014;NULL
20140413;Chillies Bajji yagani;13/04/2014;NULL
20140414;Chillies Green;14/04/2014;34
20140414;Chillies Bajji;14/04/2014;58
20140414;Chillies Cleaned;14/04/2014;36
20140414;Chillies Bajji yagani;14/04/2014;0
20140414;Chillies small (C.B.P);14/04/2014;48
20140415;Chillies Cleaned;15/04/2014;36
20140415;Chillies Bajji;15/04/2014;58
20140415;Chillies Green;15/04/2014;34
20140415;Chillies small (C.B.P);15/04/2014;48
20140415;Chillies Bajji yagani;15/04/2014;0
20140416;Chillies Green;16/04/2014;36
20140416;Chillies Bajji;16/04/2014;58
20140416;Chillies Cleaned;16/04/2014;38
20140416;Chillies Bajji yagani;16/04/2014;0
20140416;Chillies small (C.B.P);16/04/2014;58
20140417;Chillies Cleaned;17/04/2014;39
20140417;Chillies Bajji;17/04/2014;58
20140417;Chillies Green;17/04/2014;37
20140417;Chillies small (C.B.P);17/04/2014;58
20140417;Chillies Bajji yagani;17/04/2014;0
20140418;Chillies Green;18/04/2014;37
20140418;Chillies Bajji;18/04/2014;58
20140418;Chillies Cleaned;18/04/2014;39
20140418;Chillies Bajji yagani;18/04/2014;0
20140418;Chillies small (C.B.P);18/04/2014;54
20140419;Chillies Cleaned;19/04/2014;39
20140419;Chillies Bajji;19/04/2014;58
20140419;Chillies Green;19/04/2014;38
20140419;Chillies small (C.B.P);19/04/2014;54
20140419;Chillies Bajji yagani;19/04/2014;0
20140420;Chillies Bajji yagani;20/04/2014;NULL
20140420;Chillies small (C.B.P);20/04/2014;NULL
20140420;Chillies Green;20/04/2014;NULL
20140420;Chillies Bajji;20/04/2014;NULL
20140420;Chillies Cleaned;20/04/2014;NULL
20140421;Chillies Cleaned;21/04/2014;39
20140421;Chillies Bajji;21/04/2014;58
20140421;Chillies Green;21/04/2014;38
20140421;Chillies small (C.B.P);21/04/2014;54
20140421;Chillies Bajji yagani;21/04/2014;0
20140422;Chillies Green;22/04/2014;38
20140422;Chillies Bajji;22/04/2014;58
20140422;Chillies Cleaned;22/04/2014;39
20140422;Chillies Bajji yagani;22/04/2014;0
20140422;Chillies small (C.B.P);22/04/2014;54
20140423;Chillies Cleaned;23/04/2014;39
20140423;Chillies Bajji;23/04/2014;58
20140423;Chillies Green;23/04/2014;38
20140423;Chillies small (C.B.P);23/04/2014;50
20140423;Chillies Bajji yagani;23/04/2014;0
20140424;Chillies Green;24/04/2014;38
20140424;Chillies Bajji;24/04/2014;58
20140424;Chillies Cleaned;24/04/2014;39
20140424;Chillies Bajji yagani;24/04/2014;0
20140424;Chillies small (C.B.P);24/04/2014;54
20140425;Chillies Cleaned;25/04/2014;40
20140425;Chillies Bajji;25/04/2014;58
20140425;Chillies Green;25/04/2014;38
20140425;Chillies small (C.B.P);25/04/2014;54
20140425;Chillies Bajji yagani;25/04/2014;0
20140426;Chillies Green;26/04/2014;39
20140426;Chillies Bajji;26/04/2014;58
20140426;Chillies Cleaned;26/04/2014;41
20140426;Chillies Bajji yagani;26/04/2014;0
20140426;Chillies small (C.B.P);26/04/2014;56
20140427;Chillies Cleaned;27/04/2014;NULL
20140427;Chillies Bajji;27/04/2014;NULL
20140427;Chillies Green;27/04/2014;NULL
20140427;Chillies small (C.B.P);27/04/2014;NULL
20140427;Chillies Bajji yagani;27/04/2014;NULL
20140428;Chillies Green;28/04/2014;45
20140428;Chillies Bajji;28/04/2014;56
20140428;Chillies Cleaned;28/04/2014;47
20140428;Chillies Bajji yagani;28/04/2014;0
20140428;Chillies small (C.B.P);28/04/2014;56
20140429;Chillies Cleaned;29/04/2014;44
20140429;Chillies Bajji;29/04/2014;52
20140429;Chillies Green;29/04/2014;40
20140429;Chillies small (C.B.P);29/04/2014;54
20140429;Chillies Bajji yagani;29/04/2014;0
20140430;Chillies Bajji yagani;30/04/2014;0
20140430;Chillies small (C.B.P);30/04/2014;54
20140430;Chillies Green;30/04/2014;40
20140430;Chillies Bajji;30/04/2014;52
20140430;Chillies Cleaned;30/04/2014;44
20140501;Chillies Cleaned;05/01/2014;36
20140501;Chillies Bajji;05/01/2014;50
20140501;Chillies Green;05/01/2014;34
20140501;Chillies small (C.B.P);05/01/2014;54
20140501;Chillies Bajji yagani;05/01/2014;0
20140502;Chillies Green;05/02/2014;34
20140502;Chillies Bajji;05/02/2014;50
20140502;Chillies Cleaned;05/02/2014;36
20140502;Chillies Bajji yagani;05/02/2014;0
20140502;Chillies small (C.B.P);05/02/2014;54
20140503;Chillies Cleaned;05/03/2014;47
20140503;Chillies Bajji;05/03/2014;50
20140503;Chillies Green;05/03/2014;45
20140503;Chillies small (C.B.P);05/03/2014;58
20140503;Chillies Bajji yagani;05/03/2014;0
20140504;Chillies Green;05/04/2014;NULL
20140504;Chillies Bajji;05/04/2014;NULL
20140504;Chillies Cleaned;05/04/2014;NULL
20140504;Chillies Bajji yagani;05/04/2014;NULL
20140504;Chillies small (C.B.P);05/04/2014;NULL
20140505;Chillies Cleaned;05/05/2014;36
20140505;Chillies Bajji;05/05/2014;48
20140505;Chillies Green;05/05/2014;34
20140505;Chillies small (C.B.P);05/05/2014;58
20140505;Chillies Bajji yagani;05/05/2014;0
20140506;Chillies Green;05/06/2014;32
20140506;Chillies Bajji;05/06/2014;43
20140506;Chillies Cleaned;05/06/2014;34
20140506;Chillies Bajji yagani;05/06/2014;0
20140506;Chillies small (C.B.P);05/06/2014;58
20140507;Chillies Cleaned;05/07/2014;38
20140507;Chillies Bajji;05/07/2014;43
20140507;Chillies Green;05/07/2014;36
20140507;Chillies small (C.B.P);05/07/2014;58
20140507;Chillies Bajji yagani;05/07/2014;0
20140508;Chillies Green;05/08/2014;35
20140508;Chillies Bajji;05/08/2014;43
20140508;Chillies Cleaned;05/08/2014;37
20140508;Chillies Bajji yagani;05/08/2014;0
20140508;Chillies small (C.B.P);05/08/2014;58
20140509;Chillies Cleaned;05/09/2014;37
20140509;Chillies Bajji;05/09/2014;46
20140509;Chillies Green;05/09/2014;35
20140509;Chillies small (C.B.P);05/09/2014;58
20140509;Chillies Bajji yagani;05/09/2014;0
20140510;Chillies Green;05/10/2014;43
20140510;Chillies Bajji;05/10/2014;50
20140510;Chillies Cleaned;05/10/2014;45
20140510;Chillies Bajji yagani;05/10/2014;0
20140510;Chillies small (C.B.P);05/10/2014;60
20140511;Chillies Cleaned;05/11/2014;NULL
20140511;Chillies Bajji;05/11/2014;NULL
20140511;Chillies Green;05/11/2014;NULL
20140511;Chillies small (C.B.P);05/11/2014;NULL
20140511;Chillies Bajji yagani;05/11/2014;NULL
20140512;Chillies Bajji yagani;05/12/2014;0
20140512;Chillies small (C.B.P);05/12/2014;60
20140512;Chillies Green;05/12/2014;42
20140512;Chillies Bajji;05/12/2014;50
20140512;Chillies Cleaned;05/12/2014;44
20140513;Chillies Cleaned;13/05/2014;38
20140513;Chillies Bajji;13/05/2014;50
20140513;Chillies Green;13/05/2014;36
20140513;Chillies small (C.B.P);13/05/2014;67
20140513;Chillies Bajji yagani;13/05/2014;0
20140514;Chillies Green;14/05/2014;34
20140514;Chillies Bajji;14/05/2014;50
20140514;Chillies Cleaned;14/05/2014;36
20140514;Chillies Bajji yagani;14/05/2014;0
20140514;Chillies small (C.B.P);14/05/2014;67
20140515;Chillies Cleaned;15/05/2014;34
20140515;Chillies Bajji;15/05/2014;50
20140515;Chillies Green;15/05/2014;32
20140515;Chillies small (C.B.P);15/05/2014;67
20140515;Chillies Bajji yagani;15/05/2014;0
20140516;Chillies Green;16/05/2014;32
20140516;Chillies Bajji;16/05/2014;48
20140516;Chillies Cleaned;16/05/2014;34
20140516;Chillies Bajji yagani;16/05/2014;0
20140516;Chillies small (C.B.P);16/05/2014;62
20140517;Chillies small (C.B.P);17/05/2014;60
20140517;Chillies Bajji yagani;17/05/2014;0
20140517;Chillies Cleaned;17/05/2014;34
20140517;Chillies Bajji;17/05/2014;48
20140517;Chillies Green;17/05/2014;32
20140518;Chillies Green;18/05/2014;NULL
20140518;Chillies Bajji;18/05/2014;NULL
20140518;Chillies Cleaned;18/05/2014;NULL
20140518;Chillies Bajji yagani;18/05/2014;NULL
20140518;Chillies small (C.B.P);18/05/2014;NULL
20140519;Chillies Cleaned;19/05/2014;30
20140519;Chillies Bajji;19/05/2014;48
20140519;Chillies Green;19/05/2014;28
20140519;Chillies small (C.B.P);19/05/2014;60
20140519;Chillies Bajji yagani;19/05/2014;0
20140520;Chillies Green;20/05/2014;29
20140520;Chillies Bajji;20/05/2014;46
20140520;Chillies Cleaned;20/05/2014;31
20140520;Chillies Bajji yagani;20/05/2014;0
20140520;Chillies small (C.B.P);20/05/2014;58
20140521;Chillies Cleaned;21/05/2014;32
20140521;Chillies Bajji;21/05/2014;46
20140521;Chillies Green;21/05/2014;30
20140521;Chillies small (C.B.P);21/05/2014;58
20140521;Chillies Bajji yagani;21/05/2014;0
20140522;Chillies Green;22/05/2014;30
20140522;Chillies Bajji;22/05/2014;46
20140522;Chillies Cleaned;22/05/2014;32
20140522;Chillies Bajji yagani;22/05/2014;0
20140522;Chillies small (C.B.P);22/05/2014;58
20140523;Chillies Cleaned;23/05/2014;32
20140523;Chillies Bajji;23/05/2014;46
20140523;Chillies Green;23/05/2014;30
20140523;Chillies small (C.B.P);23/05/2014;56
20140523;Chillies Bajji yagani;23/05/2014;0
20140524;Chillies Bajji yagani;24/05/2014;0
20140524;Chillies small (C.B.P);24/05/2014;56
20140524;Chillies Green;24/05/2014;30
20140524;Chillies Bajji;24/05/2014;48
20140524;Chillies Cleaned;24/05/2014;32
20140525;Chillies Cleaned;25/05/2014;NULL
20140525;Chillies Bajji;25/05/2014;NULL
20140525;Chillies Green;25/05/2014;NULL
20140525;Chillies small (C.B.P);25/05/2014;NULL
20140525;Chillies Bajji yagani;25/05/2014;NULL
20140526;Chillies Green;26/05/2014;30
20140526;Chillies Bajji;26/05/2014;48
20140526;Chillies Cleaned;26/05/2014;32
20140526;Chillies Bajji yagani;26/05/2014;0
20140526;Chillies small (C.B.P);26/05/2014;56
20140527;Chillies Cleaned;27/05/2014;32
20140527;Chillies Bajji;27/05/2014;48
20140527;Chillies Green;27/05/2014;30
20140527;Chillies small (C.B.P);27/05/2014;56
20140527;Chillies Bajji yagani;27/05/2014;0
20140528;Chillies Green;28/05/2014;27
20140528;Chillies Bajji;28/05/2014;40
20140528;Chillies Cleaned;28/05/2014;29
20140528;Chillies Bajji yagani;28/05/2014;0
20140528;Chillies small (C.B.P);28/05/2014;54
20140529;Chillies Cleaned;29/05/2014;27
20140529;Chillies Bajji;29/05/2014;38
20140529;Chillies Green;29/05/2014;25
20140529;Chillies small (C.B.P);29/05/2014;54
20140529;Chillies Bajji yagani;29/05/2014;0
20140530;Chillies Green;30/05/2014;23
20140530;Chillies Bajji;30/05/2014;36
20140530;Chillies Cleaned;30/05/2014;25
20140530;Chillies Bajji yagani;30/05/2014;0
20140530;Chillies small (C.B.P);30/05/2014;54
20140531;Chillies Cleaned;31/05/2014;25
20140531;Chillies Bajji;31/05/2014;36
20140531;Chillies Green;31/05/2014;23
20140531;Chillies small (C.B.P);31/05/2014;54
20140531;Chillies Bajji yagani;31/05/2014;0
20140601;Chillies Green;06/01/2014;NULL
20140601;Chillies Bajji;06/01/2014;NULL
20140601;Chillies Cleaned;06/01/2014;NULL
20140601;Chillies Bajji yagani;06/01/2014;NULL
20140601;Chillies small (C.B.P);06/01/2014;NULL
20140602;Chillies small (C.B.P);06/02/2014;54
20140602;Chillies Bajji yagani;06/02/2014;0
20140602;Chillies Cleaned;06/02/2014;25
20140602;Chillies Bajji;06/02/2014;38
20140602;Chillies Green;06/02/2014;23
20140603;Chillies Green;06/03/2014;23
20140603;Chillies Bajji;06/03/2014;36
20140603;Chillies Cleaned;06/03/2014;25
20140603;Chillies Bajji yagani;06/03/2014;0
20140603;Chillies small (C.B.P);06/03/2014;54
20140604;Chillies Cleaned;06/04/2014;26
20140604;Chillies Bajji;06/04/2014;35
20140604;Chillies Green;06/04/2014;24
20140604;Chillies small (C.B.P);06/04/2014;54
20140604;Chillies Bajji yagani;06/04/2014;0
20140605;Chillies Green;06/05/2014;24
20140605;Chillies Bajji;06/05/2014;38
20140605;Chillies Cleaned;06/05/2014;26
20140605;Chillies Bajji yagani;06/05/2014;0
20140605;Chillies small (C.B.P);06/05/2014;54
20140606;Chillies Cleaned;06/06/2014;24
20140606;Chillies Bajji;06/06/2014;35
20140606;Chillies Green;06/06/2014;22
20140606;Chillies small (C.B.P);06/06/2014;54
20140606;Chillies Bajji yagani;06/06/2014;0
20140607;Chillies Green;06/07/2014;22
20140607;Chillies Bajji;06/07/2014;35
20140607;Chillies Cleaned;06/07/2014;24
20140607;Chillies Bajji yagani;06/07/2014;0
20140607;Chillies small (C.B.P);06/07/2014;54
20140608;Chillies Cleaned;06/08/2014;NULL
20140608;Chillies Bajji;06/08/2014;NULL
20140608;Chillies Green;06/08/2014;NULL
20140608;Chillies small (C.B.P);06/08/2014;NULL
20140608;Chillies Bajji yagani;06/08/2014;NULL
20140609;Chillies Bajji yagani;06/09/2014;0
20140609;Chillies small (C.B.P);06/09/2014;54
20140609;Chillies Green;06/09/2014;22
20140609;Chillies Bajji;06/09/2014;35
20140609;Chillies Cleaned;06/09/2014;24
20140610;Chillies small (C.B.P);06/10/2014;80
20140610;Chillies Bajji yagani;06/10/2014;0
20140610;Chillies Cleaned;06/10/2014;24
20140610;Chillies Bajji;06/10/2014;35
20140610;Chillies Green;06/10/2014;22
20140611;Chillies Green;06/11/2014;22
20140611;Chillies Bajji;06/11/2014;35
20140611;Chillies Cleaned;06/11/2014;24
20140611;Chillies Bajji yagani;06/11/2014;0
20140611;Chillies small (C.B.P);06/11/2014;80
20140612;Chillies Cleaned;06/12/2014;22
20140612;Chillies Bajji;06/12/2014;35
20140612;Chillies Green;06/12/2014;20
20140612;Chillies small (C.B.P);06/12/2014;80
20140612;Chillies Bajji yagani;06/12/2014;0
20140613;Chillies Green;13/06/2014;20
20140613;Chillies Bajji;13/06/2014;35
20140613;Chillies Cleaned;13/06/2014;22
20140613;Chillies Bajji yagani;13/06/2014;0
20140613;Chillies small (C.B.P);13/06/2014;80
20140614;Chillies Cleaned;14/06/2014;25
20140614;Chillies Bajji;14/06/2014;35
20140614;Chillies Green;14/06/2014;23
20140614;Chillies small (C.B.P);14/06/2014;84
20140614;Chillies Bajji yagani;14/06/2014;0
20140615;Chillies Green;15/06/2014;NULL
20140615;Chillies Bajji;15/06/2014;NULL
20140615;Chillies Cleaned;15/06/2014;NULL
20140615;Chillies Bajji yagani;15/06/2014;NULL
20140615;Chillies small (C.B.P);15/06/2014;NULL
20140616;Chillies Cleaned;16/06/2014;25
20140616;Chillies Bajji;16/06/2014;35
20140616;Chillies Green;16/06/2014;23
20140616;Chillies small (C.B.P);16/06/2014;84
20140616;Chillies Bajji yagani;16/06/2014;0
20140617;Chillies Green;17/06/2014;23
20140617;Chillies Bajji;17/06/2014;35
20140617;Chillies Cleaned;17/06/2014;25
20140617;Chillies Bajji yagani;17/06/2014;0
20140617;Chillies small (C.B.P);17/06/2014;84
20140618;Chillies Cleaned;18/06/2014;25
20140618;Chillies Bajji;18/06/2014;38
20140618;Chillies Green;18/06/2014;23
20140618;Chillies small (C.B.P);18/06/2014;84
20140618;Chillies Bajji yagani;18/06/2014;0
20140619;Chillies Green;19/06/2014;23
20140619;Chillies Bajji;19/06/2014;36
20140619;Chillies Cleaned;19/06/2014;25
20140619;Chillies Bajji yagani;19/06/2014;0
20140619;Chillies small (C.B.P);19/06/2014;84
20140620;Chillies Cleaned;20/06/2014;25
20140620;Chillies Bajji;20/06/2014;36
20140620;Chillies Green;20/06/2014;23
20140620;Chillies small (C.B.P);20/06/2014;84
20140620;Chillies Bajji yagani;20/06/2014;0
20140621;Chillies Green;21/06/2014;27
20140621;Chillies Bajji;21/06/2014;34
20140621;Chillies Cleaned;21/06/2014;29
20140621;Chillies Bajji yagani;21/06/2014;0
20140621;Chillies small (C.B.P);21/06/2014;84
20140622;Chillies small (C.B.P);22/06/2014;NULL
20140622;Chillies Bajji yagani;22/06/2014;NULL
20140622;Chillies Cleaned;22/06/2014;NULL
20140622;Chillies Bajji;22/06/2014;NULL
20140622;Chillies Green;22/06/2014;NULL
20140623;Chillies Green;23/06/2014;26
20140623;Chillies Bajji;23/06/2014;34
20140623;Chillies Cleaned;23/06/2014;28
20140623;Chillies Bajji yagani;23/06/2014;0
20140623;Chillies small (C.B.P);23/06/2014;84
